,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Porsche Cayenne ,4.8 V8 S Tiptronic A,"€ 18 500,-",Pas d'information,96 800 km,Boîte automatique,08/2011,Essence,294 kW (400 CH),,
1,Porsche Cayenne ,GTS 3.0 d,"€ 22 900,-",Très bon prix,207 000 km,Boîte automatique,09/2013,Diesel,180 kW (245 CH),,
2,Porsche Cayenne ,4.8 V8 GTS Tiptronic S A,"€ 14 990,-",Prix correct,226 000 km,Boîte automatique,08/2008,Essence,298 kW (405 CH),,
3,Porsche Cayenne ,3.0D V6 262 ch Tiptronic sport black design,"€ 34 900,-",Très bon prix,128 000 km,Boîte automatique,06/2015,Diesel,193 kW (262 CH),,
4,Porsche Cayenne ,*1-PROPRIETAIRE/OWNER*FULL-SERVICE*SHADOW-LIGHTS*,"€ 18 490,-",Très bon prix,245 000 km,Boîte automatique,04/2013,Diesel,155 kW (211 CH),,
5,Porsche Cayenne ,(958) TURBO,"€ 23 700,-",Bon prix,155 500 km,Semi-automatique,06/2010,Essence,373 kW (507 CH),,
6,Porsche Cayenne ,3.0 V6 416 ch S E-Hybrid Tiptronic A,"€ 41 000,-",Pas d'information,65 000 km,Boîte automatique,11/2015,Autres,306 kW (416 CH),,
7,Porsche Cayenne ,3.0 DIESEL/PANORAMA/Camera/19/BOSE/Bi-Xenon,"€ 18 400,-",Très bon prix,209 500 km,Boîte automatique,07/2010,Diesel,176 kW (239 CH),,
8,Porsche Cayenne ,3.0 V6 462 ch Tiptronic BVA E-Hybrid,"€ 65 000,-",Pas d'information,20 000 km,Boîte automatique,02/2022,Autres,340 kW (462 CH),,
9,Porsche Cayenne ,4.8 V8 S TIPTRONIC S A,"€ 19 000,-",Bon prix,202 000 km,Boîte automatique,10/2010,Essence,294 kW (400 CH),,
10,Porsche Cayenne ,4.8 V8 S Tiptronic S A,"€ 16 500,-",Prix correct,177 000 km,Boîte automatique,06/2007,Essence,283 kW (385 CH),,
11,Porsche Cayenne ,"V6 Diesel, 3.0l-245ch, 09-2011-154500km, origine F","€ 25 900,-",Très bon prix,154 500 km,Boîte automatique,09/2011,Diesel,181 kW (246 CH),,
12,Porsche Cayenne ,(958) S HYBRID,,Très bon prix,165 270 km,Boîte automatique,12/2010,Électrique/Essence,249 kW (339 CH),,
13,Porsche Cayenne ,III E-HYBRID,"€ 49 800,-",Pas d'information,167 800 km,Boîte automatique,10/2019,Électrique/Essence,345 kW (469 CH),,
14,Porsche Cayenne ,3.0i V6 PHEV SE HYBRID / PACK SPORT / DISTRONIC,"€ 33 950,-",Très bon prix,125 000 km,Boîte automatique,03/2015,Électrique/Essence,245 kW (333 CH),,
15,Porsche Cayenne ,Coupe 4.0 V8 680 ch Tiptronic BVA Turbo S E-Hybrid,"€ 124 900,-",Très bon prix,64 846 km,Boîte automatique,12/2019,Autres,500 kW (680 CH),,
16,Porsche Cayenne ,4.2D V8 S Tiptronic A,"€ 22 500,-",Prix correct,240 000 km,Boîte automatique,10/2013,Diesel,281 kW (382 CH),,
17,Porsche Cayenne ,(958) DIESEL,"€ 20 500,-",Très bon prix,187 000 km,Semi-automatique,06/2012,Diesel,183 kW (249 CH),,
18,Porsche Cayenne ,V6,"€ 19 990,-",Bon prix,109 089 km,Boîte manuelle,02/2008,Essence,216 kW (294 CH),,
19,Porsche Cayenne ,3.0D V6 TIPTRONIC S A,"€ 22 500,-",Pas d'information,231 000 km,Boîte automatique,12/2010,Diesel,176 kW (239 CH),,
20,,,,,,,,,,,
21,,,,,,,,,,,
