,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Volvo XC40 ,D3 AdBlue 150 ch Geartronic 8 Momentum,"€ 24 900,-",Très bon prix,92 000 km,Boîte automatique,08/2019,Diesel,111 kW (151 CH),,
1,Volvo XC40 ,D3 AdBlue 150 ch Geartronic 8 Inscription Luxe,"€ 29 900,-",Bon prix,41 266 km,Boîte automatique,07/2019,Diesel,111 kW (151 CH),,
2,Volvo XC40 ,T4 Recharge 129+82 ch DCT7 Inscription Luxe,"€ 33 900,-",Pas d'information,64 000 km,Boîte automatique,11/2020,Autres,95 kW (129 CH),,
3,Volvo XC40 ,D3 AdBlue 150 ch Geartronic 8 Momentum,"€ 25 989,-",Bon prix,91 048 km,Boîte automatique,03/2020,Diesel,111 kW (151 CH),,
4,Volvo XC40 ,T3 163ch Business Geartronic 8,"€ 31 499,-",Très bon prix,43 425 km,Boîte automatique,09/2021,Essence,122 kW (166 CH),,
5,Volvo XC40 ,BUSINESS D3 AdBlue 150 ch Geartronic 8 Business,"€ 26 489,-",Très bon prix,80 400 km,Boîte automatique,09/2020,Diesel,111 kW (151 CH),,
6,Volvo XC40 ,D3 AdBlue 150ch Inscription Geartronic 8 Camaera G,"€ 25 499,-",Bon prix,96 998 km,Boîte automatique,04/2019,Diesel,112 kW (152 CH),,
7,Volvo XC40 ,P6 Recharge - 231 - BV 1 EDT Start PHASE 2,"€ 38 490,-",Très bon prix,14 200 km,Boîte automatique,09/2022,Electrique,170 kW (231 CH),,
8,Volvo XC40 ,D3 AdBlue 150ch Business Geartronic 8,"€ 25 498,-",Très bon prix,82 702 km,Boîte automatique,05/2019,Diesel,112 kW (152 CH),,
9,Volvo XC40 ,D3 AdBlue 150ch R-Design Geartronic 8,"€ 28 999,-",Très bon prix,70 440 km,Boîte automatique,01/2020,Diesel,112 kW (152 CH),,
10,Volvo XC40 ,B3 163CH START DCT 7,"€ 29 990,-",Pas d'information,43 990 km,- Boîte,07/2022,Essence,122 kW (166 CH),,
11,Volvo XC40 ,T3 163ch Momentum Business Geartronic 8,"€ 30 499,-",Très bon prix,30 007 km,Boîte automatique,10/2021,Essence,122 kW (166 CH),,
12,Volvo XC40 ,D3 AdBlue 150 Geartronic 8 +GPS +PDC AR/AV,"€ 27 400,-",Bon prix,55 842 km,Boîte automatique,05/2019,Diesel,110 kW (150 CH),,
13,Volvo XC40 ,D3 AdBlue 150 ch Geartronic 8 R-Design,"€ 32 990,-",Prix correct,67 063 km,Boîte automatique,04/2021,Diesel,111 kW (151 CH),,
